,fdc_id,simple_category,energy,protein,fat,carb,sugar,fiber,Na,Ca,Fe,cate_id
188,860726,Baked Goods and Baking Supplies,0.945125,0.82253125,0.97525,0.65665625,0.57490625,0.962,0.33809375,0.857,0.9535,1
189,1032381,Baked Goods and Baking Supplies,0.690875,0.781125,0.45475,0.90346875,0.104875,0.95690625,0.0453125,0.50809375,0.91540625,1
190,664072,Baked Goods and Baking Supplies,0.82909375,0.43890625,0.63525,0.91890625,0.8816875,0.66703125,0.53896875,0.15271875,0.91109375,1
191,580095,Baked Goods and Baking Supplies,0.8190625,0.76371875,0.54903125,0.89653125,0.33709375,0.9615,0.0453125,0.52140625,0.931375,1
192,931342,Baked Goods and Baking Supplies,0.700375,0.92390625,0.54903125,0.832125,0.4840625,0.94759375,0.31171875,0.677625,0.97125,1
193,905428,Baked Goods and Baking Supplies,0.82909375,0.61884375,0.54903125,0.9719375,0.80934375,0.874625,0.5351875,0.46246875,0.98734375,1
194,692744,Baked Goods and Baking Supplies,0.88809375,0.29003125,0.856875,0.81575,0.91746875,0.20790625,0.3879375,0.43025,0.849875,1
195,452822,Baked Goods and Baking Supplies,0.87259375,0.72046875,0.7644375,0.84675,0.73153125,0.92671875,0.1070625,0.677625,0.93709375,1
196,535550,Baked Goods and Baking Supplies,0.7075625,0.6695625,0.47609375,0.96946875,0.85075,0.9494375,0.13609375,0.15271875,0.9893125,1
197,455741,Baked Goods and Baking Supplies,0.769625,0.76371875,0.380875,0.9401875,0.4840625,0.64603125,0.0453125,0.53359375,0.669,1
198,604618,Baked Goods and Baking Supplies,0.732375,0.3361875,0.7545625,0.79253125,0.91496875,0.57990625,0.57359375,0.713,0.78403125,1
199,438416,Baked Goods and Baking Supplies,0.626875,0.64140625,0.59525,0.7769375,0.518,0.85125,0.7449375,0.5553125,0.523125,1
200,950529,Baked Goods and Baking Supplies,0.642,0.4728125,0.684375,0.7428125,0.104875,0.611375,0.8239375,0.49190625,0.73771875,1
201,543451,Baked Goods and Baking Supplies,0.70521875,0.6516875,0.35215625,0.95071875,0.80796875,0.88965625,0.9506875,0.78034375,0.87603125,1
202,685012,Baked Goods and Baking Supplies,0.9649375,0.91515625,0.974375,0.66965625,0.7625625,0.89878125,0.6416875,0.15271875,0.8059375,1
203,702042,Baked Goods and Baking Supplies,0.79209375,0.61328125,0.34140625,0.9834375,0.7048125,0.20790625,0.74228125,0.15271875,0.99728125,1
204,538933,Baked Goods and Baking Supplies,0.82909375,0.69740625,0.684375,0.87215625,0.79375,0.937,0.5351875,0.59565625,0.85578125,1
205,855078,Baked Goods and Baking Supplies,0.60409375,0.62384375,0.48128125,0.78375,0.50765625,0.20790625,0.659625,0.899375,0.8545625,1
206,509452,Baked Goods and Baking Supplies,0.94221875,0.39321875,0.83665625,0.9205625,0.92984375,0.20790625,0.47559375,0.15271875,0.64384375,1
207,486985,Baked Goods and Baking Supplies,0.61159375,0.65,0.44659375,0.79915625,0.61128125,0.677,0.7071875,0.5631875,0.874,1
208,439851,Baked Goods and Baking Supplies,0.9151875,0.081375,0.85384375,0.8751875,0.97628125,0.20790625,0.354625,0.15271875,0.1688125,1
209,809516,Baked Goods and Baking Supplies,0.8851875,0.6695625,0.7693125,0.86259375,0.104875,0.20790625,0.87271875,0.88359375,0.890875,1
210,779892,Baked Goods and Baking Supplies,0.9649375,0.94475,0.97965625,0.528375,0.60640625,0.95171875,0.3929375,0.73365625,0.935,1
211,1080397,Baked Goods and Baking Supplies,0.70521875,0.3361875,0.13184375,0.97259375,0.934625,0.7505,0.81975,0.48078125,0.87796875,1
212,442700,Baked Goods and Baking Supplies,0.60734375,0.69075,0.3419375,0.80953125,0.50365625,0.935375,0.646,0.7979375,0.89428125,1
213,439560,Baked Goods and Baking Supplies,0.60409375,0.62384375,0.39103125,0.78375,0.50765625,0.20790625,0.659625,0.7820625,0.8545625,1
214,444314,Baked Goods and Baking Supplies,0.91140625,0.43890625,0.856875,0.81575,0.93165625,0.20790625,0.4713125,0.5511875,0.8659375,1
215,746056,Baked Goods and Baking Supplies,0.92809375,0.60003125,0.882125,0.82440625,0.92134375,0.8218125,0.3865,0.15271875,0.90546875,1
216,443294,Baked Goods and Baking Supplies,0.6100625,0.31984375,0.13184375,0.83890625,0.65665625,0.72596875,0.903125,0.91453125,0.7525625,1
217,651398,Baked Goods and Baking Supplies,0.92809375,0.4128125,0.8270625,0.89084375,0.89078125,0.64603125,0.577875,0.15271875,0.49615625,1
218,1042879,Baked Goods and Baking Supplies,0.66275,0.73703125,0.882125,0.72515625,0.27990625,0.92671875,0.339875,0.6166875,0.979875,1
219,440565,Baked Goods and Baking Supplies,0.71171875,0.30234375,0.6455625,0.84403125,0.9310625,0.69303125,0.64440625,0.15271875,0.7343125,1
220,722614,Baked Goods and Baking Supplies,0.732375,0.60003125,0.412375,0.97415625,0.8753125,0.92671875,0.765625,0.8419375,0.9954375,1
221,688678,Baked Goods and Baking Supplies,0.92809375,0.44625,0.90553125,0.79496875,0.88675,0.677,0.50921875,0.46246875,0.78634375,1
222,506912,Baked Goods and Baking Supplies,0.690875,0.56571875,0.13184375,0.9445,0.34634375,0.68490625,0.89953125,0.94290625,0.88278125,1
223,403637,Baked Goods and Baking Supplies,0.769625,0.76371875,0.51503125,0.9215625,0.3771875,0.95690625,0.0453125,0.59565625,0.91109375,1
224,739574,Baked Goods and Baking Supplies,0.862125,0.47809375,0.71709375,0.91378125,0.89765625,0.70965625,0.8645,0.36171875,0.81565625,1
225,757334,Baked Goods and Baking Supplies,0.8560625,0.86221875,0.7693125,0.793,0.85378125,0.9816875,0.62928125,0.627,0.79990625,1
226,395937,Baked Goods and Baking Supplies,0.85490625,0.4318125,0.66659375,0.9501875,0.88478125,0.843375,0.62821875,0.15271875,0.96990625,1
227,1036469,Baked Goods and Baking Supplies,0.7445,0.749875,0.3943125,0.9645,0.104875,0.8493125,0.09853125,0.5511875,0.70525,1
228,1026111,Baked Goods and Baking Supplies,0.55071875,0.45875,0.58490625,0.72540625,0.86140625,0.4491875,0.328625,0.73865625,0.51128125,1
229,678994,Baked Goods and Baking Supplies,0.862125,0.72046875,0.684375,0.91378125,0.4840625,0.965125,0.59678125,0.5631875,0.94740625,1
230,540098,Baked Goods and Baking Supplies,0.82909375,0.781125,0.55921875,0.9645,0.104875,0.20790625,0.889,0.15271875,0.1688125,1
231,620300,Baked Goods and Baking Supplies,0.700375,0.60003125,0.13184375,0.9401875,0.31615625,0.64603125,0.93859375,0.15271875,0.669,1
232,758178,Baked Goods and Baking Supplies,0.9381875,0.7084375,0.8525,0.832375,0.27325,0.65865625,0.8784375,0.76803125,0.9279375,1
233,456757,Baked Goods and Baking Supplies,0.7153125,0.75534375,0.30746875,0.91840625,0.30478125,0.80071875,0.1893125,0.52140625,0.940625,1
234,1046587,Baked Goods and Baking Supplies,0.76234375,0.423625,0.13184375,0.96865625,0.104875,0.83940625,0.170375,0.15271875,0.71109375,1
235,696352,Baked Goods and Baking Supplies,0.79209375,0.61328125,0.67834375,0.86165625,0.36990625,0.70965625,0.696875,0.15271875,0.901875,1
236,648750,Baked Goods and Baking Supplies,0.86953125,0.69740625,0.7874375,0.83890625,0.847625,0.95690625,0.33328125,0.15271875,0.91109375,1
237,449526,Baked Goods and Baking Supplies,0.78546875,0.62384375,0.58490625,0.89903125,0.84584375,0.20790625,0.71540625,0.15271875,0.8591875,1
238,758080,Baked Goods and Baking Supplies,0.732375,0.802,0.4710625,0.86671875,0.64703125,0.92671875,0.9615625,0.8819375,0.9386875,1
239,359084,Baked Goods and Baking Supplies,0.65721875,0.94475,0.39103125,0.86175,0.74746875,0.9880625,0.37121875,0.7820625,0.9531875,1
240,1025331,Baked Goods and Baking Supplies,0.79209375,0.75396875,0.57771875,0.92509375,0.104875,0.93440625,0.68021875,0.951625,0.9979375,1
241,536218,Baked Goods and Baking Supplies,0.82909375,0.43890625,0.7093125,0.86384375,0.872125,0.8493125,0.4026875,0.15271875,0.8659375,1
242,367688,Baked Goods and Baking Supplies,0.609125,0.6816875,0.35928125,0.814875,0.60925,0.677,0.68353125,0.8624375,0.86296875,1
243,491760,Baked Goods and Baking Supplies,0.720875,0.56571875,0.13184375,0.9645,0.104875,0.68490625,0.0453125,0.15271875,0.54190625,1
244,485108,Baked Goods and Baking Supplies,0.39571875,0.081375,0.13184375,0.69915625,0.8558125,0.20790625,0.3478125,0.15271875,0.1688125,1
245,909344,Baked Goods and Baking Supplies,0.690875,0.44625,0.74778125,0.7710625,0.8583125,0.89878125,0.4721875,0.47171875,0.61390625,1
246,1028601,Baked Goods and Baking Supplies,0.92809375,0.56571875,0.933375,0.82015625,0.89765625,0.7831875,0.4026875,0.50809375,0.9743125,1
247,761222,Baked Goods and Baking Supplies,0.732375,0.60003125,0.7644375,0.7468125,0.73153125,0.20790625,0.83415625,0.15271875,0.669,1
248,457382,Baked Goods and Baking Supplies,0.82909375,0.749875,0.87190625,0.721,0.872125,0.989625,0.43971875,0.86509375,0.93446875,1
249,371635,Baked Goods and Baking Supplies,0.80578125,0.72046875,0.4710625,0.9401875,0.64703125,0.8218125,0.9483125,0.15271875,0.92215625,1
250,521933,Baked Goods and Baking Supplies,0.64278125,0.65,0.5249375,0.81321875,0.34084375,0.677,0.30275,0.711125,0.874,1
251,399619,Baked Goods and Baking Supplies,0.9780625,0.94475,0.97965625,0.615375,0.413625,0.95171875,0.593375,0.6319375,0.8059375,1
252,369112,Baked Goods and Baking Supplies,0.571375,0.60003125,0.4710625,0.78375,0.64703125,0.92671875,0.577875,0.15271875,0.84340625,1
253,1084409,Baked Goods and Baking Supplies,0.336125,0.081375,0.13184375,0.6426875,0.83471875,0.5301875,0.17696875,0.15271875,0.1688125,1
254,453393,Baked Goods and Baking Supplies,0.76565625,0.3966875,0.3698125,0.98825,0.98446875,0.64603125,0.63034375,0.7188125,0.80153125,1
255,1026009,Baked Goods and Baking Supplies,0.7748125,0.781125,0.55921875,0.88115625,0.104875,0.94759375,0.0453125,0.56753125,0.935625,1
256,359304,Baked Goods and Baking Supplies,0.90690625,0.515375,0.779375,0.91975,0.89765625,0.74346875,0.59165625,0.61309375,0.8711875,1
257,690506,Baked Goods and Baking Supplies,0.80578125,0.4128125,0.7644375,0.84675,0.90859375,0.20790625,0.32246875,0.15271875,0.84340625,1
258,473888,Baked Goods and Baking Supplies,0.879875,0.4985,0.83346875,0.82965625,0.90265625,0.7333125,0.45215625,0.6041875,0.76403125,1
259,527188,Baked Goods and Baking Supplies,0.71921875,0.772375,0.44865625,0.8883125,0.104875,0.953125,0.0453125,0.15271875,0.901,1
260,430096,Baked Goods and Baking Supplies,0.80578125,0.4128125,0.80890625,0.78375,0.8583125,0.20790625,0.0453125,0.15271875,0.669,1
261,1009789,Baked Goods and Baking Supplies,0.61503125,0.63528125,0.4393125,0.80759375,0.66659375,0.66703125,0.71640625,0.7489375,0.86096875,1
262,762890,Baked Goods and Baking Supplies,0.92809375,0.3419375,0.79509375,0.9318125,0.906375,0.20790625,0.553375,0.35415625,0.80153125,1
263,689022,Baked Goods and Baking Supplies,0.844,0.37471875,0.74778125,0.869375,0.9515625,0.68490625,0.50815625,0.7489375,0.8024375,1
264,576232,Baked Goods and Baking Supplies,0.614,0.67540625,0.46159375,0.80175,0.540125,0.69303125,0.6645,0.70421875,0.860625,1
265,522756,Baked Goods and Baking Supplies,0.37471875,0.081375,0.13184375,0.683,0.8334375,0.70965625,0.1485,0.35415625,0.1688125,1
266,810800,Baked Goods and Baking Supplies,0.769625,0.61884375,0.7874375,0.7263125,0.3771875,0.72596875,0.70340625,0.46246875,0.77878125,1
267,751042,Baked Goods and Baking Supplies,0.878125,0.55490625,0.7050625,0.93275,0.869375,0.90315625,0.5854375,0.942625,0.91621875,1
268,379713,Baked Goods and Baking Supplies,0.94015625,0.62384375,0.853375,0.85134375,0.76565625,0.7333125,0.82359375,0.8581875,0.9158125,1
269,660492,Baked Goods and Baking Supplies,0.94921875,0.781125,0.8629375,0.800375,0.96071875,0.20790625,0.4026875,0.15271875,0.1688125,1
270,696036,Baked Goods and Baking Supplies,0.80578125,0.802,0.4710625,0.9401875,0.64703125,0.8218125,0.9483125,0.53359375,0.92553125,1
271,373774,Baked Goods and Baking Supplies,0.71753125,0.66078125,0.3541875,0.9618125,0.104875,0.89184375,0.1959375,0.15271875,0.60053125,1
272,736886,Baked Goods and Baking Supplies,0.85490625,0.33340625,0.7999375,0.81778125,0.93278125,0.20790625,0.4793125,0.37815625,0.6169375,1
273,760202,Baked Goods and Baking Supplies,0.8504375,0.35740625,0.6266875,0.967125,0.87765625,0.90315625,0.74046875,0.929375,0.9889375,1
274,590385,Baked Goods and Baking Supplies,0.79209375,0.2819375,0.772625,0.8088125,0.928625,0.62965625,0.34846875,0.40596875,0.71596875,1
275,361071,Baked Goods and Baking Supplies,0.7104375,0.816375,0.4040625,0.89965625,0.680875,0.9454375,0.0453125,0.5631875,0.92521875,1
276,759578,Baked Goods and Baking Supplies,0.91575,0.705875,0.853375,0.80684375,0.830375,0.87775,0.614625,0.8135,0.81090625,1
277,632814,Baked Goods and Baking Supplies,0.89209375,0.60003125,0.7644375,0.89084375,0.81253125,0.20790625,0.64790625,0.4184375,0.1688125,1
278,387517,Baked Goods and Baking Supplies,0.39571875,0.081375,0.13184375,0.683,0.8334375,0.5463125,0.18225,0.452375,0.42790625,1
279,801107,Baked Goods and Baking Supplies,0.74284375,0.531,0.4385,0.9614375,0.8135625,0.7575,0.73021875,0.89175,0.68753125,1
280,765200,Baked Goods and Baking Supplies,0.92809375,0.54321875,0.873125,0.855625,0.60640625,0.20790625,0.7906875,0.8419375,0.8970625,1
281,368734,Baked Goods and Baking Supplies,0.74565625,0.6898125,0.45025,0.90696875,0.7910625,0.611375,0.903125,0.86990625,0.86884375,1
282,1002989,Baked Goods and Baking Supplies,0.54334375,0.74225,0.3335,0.764625,0.540125,0.95078125,0.7690625,0.15271875,0.78775,1
283,399789,Baked Goods and Baking Supplies,0.92809375,0.54321875,0.7736875,0.9401875,0.95425,0.20790625,0.308875,0.6319375,0.1688125,1
284,446215,Baked Goods and Baking Supplies,0.84115625,0.317125,0.83221875,0.7726875,0.91446875,0.20790625,0.4730625,0.46246875,0.43765625,1
285,439191,Baked Goods and Baking Supplies,0.84115625,0.616,0.47696875,0.9780625,0.91446875,0.935375,0.724625,0.9365,0.99203125,1
286,779926,Baked Goods and Baking Supplies,0.74878125,0.461,0.70575,0.81046875,0.9109375,0.20790625,0.58953125,0.76203125,0.93815625,1
287,413711,Baked Goods and Baking Supplies,0.78321875,0.64596875,0.48965625,0.957125,0.8161875,0.874625,0.6513125,0.15271875,0.7525625,1
288,667798,Baked Goods and Baking Supplies,0.86953125,0.37471875,0.668875,0.9645,0.89765625,0.7831875,0.6660625,0.93109375,0.99703125,1
289,451051,Baked Goods and Baking Supplies,0.64746875,0.23471875,0.51503125,0.83890625,0.9414375,0.5463125,0.35209375,0.15271875,0.1688125,1
290,399355,Baked Goods and Baking Supplies,0.86953125,0.69740625,0.60003125,0.9645,0.104875,0.7831875,0.4806875,0.15271875,0.1688125,1
291,983989,Baked Goods and Baking Supplies,0.87259375,0.4940625,0.853375,0.77503125,0.86140625,0.7333125,0.614625,0.59965625,0.75834375,1
292,678688,Baked Goods and Baking Supplies,0.77640625,0.5793125,0.460125,0.98090625,0.90384375,0.20790625,0.7225625,0.15271875,0.99059375,1
293,490038,Baked Goods and Baking Supplies,0.5313125,0.081375,0.13184375,0.81234375,0.9414375,0.20790625,0.0453125,0.15271875,0.1688125,1
294,681862,Baked Goods and Baking Supplies,0.59315625,0.71090625,0.555875,0.7565,0.57490625,0.94078125,0.626125,0.76203125,0.7886875,1
295,822132,Baked Goods and Baking Supplies,0.818375,0.30234375,0.504125,0.98390625,0.9514375,0.69303125,0.54790625,0.9375625,0.98615625,1
296,428355,Baked Goods and Baking Supplies,0.94221875,0.39321875,0.87046875,0.87425,0.91715625,0.79490625,0.64975,0.66025,0.83,1
297,1031729,Baked Goods and Baking Supplies,0.571375,0.72046875,0.4710625,0.7468125,0.31615625,0.20790625,0.72375,0.53359375,0.88615625,1
298,421030,Baked Goods and Baking Supplies,0.92809375,0.48759375,0.84603125,0.87215625,0.925375,0.20790625,0.45215625,0.15271875,0.91109375,1
299,430033,Baked Goods and Baking Supplies,0.769625,0.35190625,0.6206875,0.9401875,0.95425,0.20790625,0.43403125,0.6319375,0.8059375,1
300,752120,Baked Goods and Baking Supplies,0.66675,0.625875,0.3901875,0.9570625,0.87978125,0.9715,0.55853125,0.5471875,0.974125,1
301,371650,Baked Goods and Baking Supplies,0.55759375,0.081375,0.13184375,0.85290625,0.91778125,0.20790625,0.0453125,0.15271875,0.1688125,1
302,369125,Baked Goods and Baking Supplies,0.63540625,0.6695625,0.6573125,0.72825,0.50203125,0.64603125,0.60590625,0.77253125,0.5051875,1
303,424899,Baked Goods and Baking Supplies,0.7075625,0.50403125,0.82025,0.69971875,0.8519375,0.51028125,0.40071875,0.57071875,0.54190625,1
304,598099,Baked Goods and Baking Supplies,0.690875,0.69740625,0.13184375,0.92946875,0.441,0.7831875,0.0453125,0.15271875,0.91109375,1
305,772354,Baked Goods and Baking Supplies,0.85246875,0.4985,0.77078125,0.8445,0.92246875,0.7333125,0.3816875,0.15271875,0.85175,1
306,691478,Baked Goods and Baking Supplies,0.82909375,0.43890625,0.7874375,0.77178125,0.85278125,0.52303125,0.64321875,0.70203125,0.70525,1
307,471737,Baked Goods and Baking Supplies,0.55071875,0.62959375,0.13184375,0.77484375,0.2738125,0.56421875,0.2873125,0.15271875,0.8151875,1
308,466232,Baked Goods and Baking Supplies,0.5546875,0.66715625,0.3180625,0.77178125,0.2481875,0.66703125,0.71640625,0.43025,0.95478125,1
309,937888,Baked Goods and Baking Supplies,0.63678125,0.5793125,0.58659375,0.7730625,0.30215625,0.79490625,0.4088125,0.72490625,0.48353125,1
310,440681,Baked Goods and Baking Supplies,0.58259375,0.74225,0.46159375,0.75440625,0.6350625,0.91878125,0.64440625,0.15271875,0.8341875,1
311,382811,Baked Goods and Baking Supplies,0.80578125,0.802,0.61284375,0.86671875,0.4840625,0.92671875,0.86040625,0.15271875,0.84340625,1
312,576064,Baked Goods and Baking Supplies,0.9803125,0.97615625,0.98459375,0.28978125,0.104875,0.7831875,0.0453125,0.624375,0.98709375,1
313,405977,Baked Goods and Baking Supplies,0.62009375,0.620375,0.43103125,0.7978125,0.6578125,0.65865625,0.69540625,0.77825,0.86265625,1
314,703644,Baked Goods and Baking Supplies,0.7549375,0.9256875,0.60003125,0.83890625,0.80459375,0.97628125,0.56946875,0.9183125,0.943125,1
315,825788,Baked Goods and Baking Supplies,0.5865,0.55025,0.44865625,0.81153125,0.7035625,0.76959375,0.6243125,0.89175,0.88928125,1
316,580534,Baked Goods and Baking Supplies,0.571375,0.60003125,0.4710625,0.75628125,0.104875,0.64603125,0.74409375,0.73065625,0.90546875,1
317,1074089,Baked Goods and Baking Supplies,0.51096875,0.65875,0.3698125,0.7423125,0.30478125,0.64603125,0.6714375,0.85503125,0.8290625,1
318,492121,Baked Goods and Baking Supplies,0.83853125,0.33340625,0.73234375,0.87103125,0.93759375,0.57990625,0.4838125,0.90040625,0.45290625,1
319,548891,Baked Goods and Baking Supplies,0.87625,0.6495625,0.704625,0.9239375,0.85109375,0.91671875,0.35340625,0.5471875,0.73771875,1
320,825750,Baked Goods and Baking Supplies,0.6100625,0.69740625,0.478375,0.79659375,0.71215625,0.874625,0.63034375,0.59565625,0.85578125,1
321,396898,Baked Goods and Baking Supplies,0.80578125,0.4128125,0.13184375,0.98490625,0.96196875,0.8218125,0.86040625,0.15271875,0.95071875,1
322,455823,Baked Goods and Baking Supplies,0.732375,0.76371875,0.380875,0.92634375,0.4840625,0.8218125,0.0453125,0.15271875,0.88615625,1
323,838390,Baked Goods and Baking Supplies,0.89921875,0.37471875,0.84603125,0.82015625,0.87371875,0.20790625,0.54928125,0.443625,0.7343125,1
324,357808,Baked Goods and Baking Supplies,0.82909375,0.781125,0.45475,0.94828125,0.62503125,0.95690625,0.7088125,0.93109375,0.99703125,1
325,359473,Baked Goods and Baking Supplies,0.9649375,0.91515625,0.974375,0.64690625,0.6976875,0.89878125,0.6416875,0.15271875,0.8059375,1
326,936776,Baked Goods and Baking Supplies,0.84115625,0.50303125,0.72771875,0.84928125,0.8856875,0.51028125,0.71640625,0.86346875,0.75928125,1
327,360753,Baked Goods and Baking Supplies,0.76234375,0.616,0.13184375,0.9780625,0.65521875,0.20790625,0.8784375,0.9365,0.99765625,1
328,971397,Baked Goods and Baking Supplies,0.83853125,0.3446875,0.70334375,0.8749375,0.9446875,0.20790625,0.303875,0.48525,0.728375,1
329,524523,Baked Goods and Baking Supplies,0.59315625,0.62959375,0.5211875,0.78375,0.66359375,0.7333125,0.75209375,0.76203125,0.76403125,1
330,680758,Baked Goods and Baking Supplies,0.769625,0.081375,0.13184375,0.99525,0.997875,0.20790625,0.0453125,0.15271875,0.1688125,1
331,429909,Baked Goods and Baking Supplies,0.92809375,0.61490625,0.854125,0.831875,0.862,0.64603125,0.0453125,0.15271875,0.1688125,1
